post_id,count_likes_post,count_views_post,share_likes_views_post,tfidf_mean,tfidf_max,tfidf_std,long_text,coun_word,unique_count_word,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
1532,38.0,384.0,0.09895833333333333,0.00018132167214114455,0.4268555068321809,0.004388180676090221,1708,300,165,False,False,False,False,True,False
2771,34.0,346.0,0.09826589595375723,7.342205887343228e-05,0.4455558146362744,0.004391311466529158,140,18,18,True,False,False,False,False,False
2772,118.0,653.0,0.1807044410413476,6.764110145271258e-05,0.6345744733659062,0.004391404317094242,130,18,18,True,False,False,False,False,False
1533,130.0,1032.0,0.12596899224806202,0.00019499988735850466,0.29196803617204986,0.004387594128760073,1542,259,170,False,False,False,False,True,False
1534,118.0,1014.0,0.11637080867850098,0.00016150430812195254,0.48611844005085364,0.004388954722169931,895,144,106,False,False,False,False,True,False
1536,131.0,754.0,0.17374005305039789,0.00019626930803647713,0.5282492598564198,0.0043875375273064714,2278,404,217,False,False,False,False,True,False
1537,139.0,1024.0,0.1357421875,0.00015943966404028312,0.37931635171010614,0.004389030210459982,818,126,105,False,False,False,False,True,False
1538,134.0,1032.0,0.1298449612403101,0.0002065086556348505,0.4182047518003865,0.0043870675137211625,1607,273,187,False,False,False,False,True,False
1539,143.0,1075.0,0.1330232558139535,0.00027360906765336356,0.3327800302933932,0.0043833942639121045,3588,578,360,False,False,False,False,True,False
1540,114.0,752.0,0.15159574468085107,0.00017571093758067514,0.42276274409540304,0.004388408921376198,1171,197,137,False,False,False,False,True,False
1541,95.0,1015.0,0.09359605911330049,0.00024252727688304983,0.5355018879008328,0.004385223793008446,2773,482,300,False,False,False,False,True,False
2773,114.0,766.0,0.14882506527415143,6.705594707196527e-05,0.4540651436645594,0.004391413291272179,111,17,17,True,False,False,False,False,False
1542,125.0,1069.0,0.11693171188026193,0.00021075345744397215,0.3371340321720403,0.004386865643597384,1790,318,192,False,False,False,False,True,False
1543,118.0,1071.0,0.11017740429505135,0.00021671662363415047,0.38693562346508,0.004386575099076762,3013,524,271,False,False,False,False,True,False
1544,134.0,966.0,0.13871635610766045,0.00015628464142117236,0.48516146514187336,0.004389143687059647,982,159,114,False,False,False,False,True,False
1545,24.0,320.0,0.075,0.00013700969721791126,0.5413764729575773,0.004389787641522987,948,160,108,False,False,False,False,True,False
1546,118.0,1020.0,0.11568627450980393,0.0001931012745813606,0.3828547888544129,0.004387678098100947,1207,217,150,False,False,False,False,True,False
2774,23.0,333.0,0.06906906906906907,7.885768141460078e-05,0.45376921037084245,0.004391217218594589,139,21,20,True,False,False,False,False,False
2775,103.0,750.0,0.13733333333333334,7.7744472163249e-05,0.41396691756230364,0.004391237068509025,130,24,23,True,False,False,False,False,False
2776,29.0,322.0,0.09006211180124224,7.349338866625461e-05,0.46578182421850445,0.0043913102733264065,140,21,20,True,False,False,False,False,False
2777,50.0,406.0,0.12315270935960591,6.783068958074635e-05,0.42287935570212565,0.004391401392761847,117,14,14,True,False,False,False,False,False
2778,33.0,342.0,0.09649122807017543,7.483117352820613e-05,0.3630891855112863,0.0043912876801990635,140,17,17,True,False,False,False,False,False
1550,20.0,386.0,0.05181347150259067,0.00017541256225949038,0.5539023143114774,0.00438842085809933,1927,317,201,False,False,False,False,True,False
1551,108.0,1045.0,0.10334928229665072,0.00025361887399310445,0.3352407419595505,0.004384596294022307,2355,383,269,False,False,False,False,True,False
1552,115.0,767.0,0.14993481095176012,0.00018534971559459805,0.2993512079440327,0.004388012383497647,1411,248,169,False,False,False,False,True,False
1553,131.0,1003.0,0.13060817547357925,0.00019412327620040604,0.29196794757691436,0.004387633000655012,1303,232,162,False,False,False,False,True,False
1554,117.0,788.0,0.1484771573604061,0.00018811408827415507,0.2598474032433979,0.0043878947440193295,1349,254,152,False,False,False,False,True,False
1555,110.0,1013.0,0.10858835143139191,0.00024885079627781414,0.2843876655335098,0.0043848694936100005,3732,637,341,False,False,False,False,True,False
1556,89.0,778.0,0.11439588688946016,0.00021485653251330833,0.4724921819092957,0.004386666600647473,1710,292,200,False,False,False,False,True,False
1557,119.0,1077.0,0.11049210770659239,0.0002854966181350296,0.296331790219706,0.004382636064725558,4228,729,415,False,False,False,False,True,False
1559,129.0,1022.0,0.12622309197651663,0.00017555743229516997,0.4796861528561548,0.004388415065005315,1510,258,160,False,False,False,False,True,False
1560,27.0,349.0,0.07736389684813753,0.00015412314128360874,0.4961035927397011,0.004389220118895903,780,134,100,False,False,False,False,True,False
1561,103.0,985.0,0.10456852791878173,0.00016426660382669615,0.41312830596045663,0.004388852205038001,1041,175,121,False,False,False,False,True,False
1562,110.0,990.0,0.1111111111111111,0.00014632724679328679,0.5676811067281362,0.004389486932620437,854,141,106,False,False,False,False,True,False
1563,135.0,1105.0,0.12217194570135746,0.0001644749340144929,0.6030601455899087,0.004388844402673738,1231,211,145,False,False,False,False,True,False
1564,129.0,1009.0,0.1278493557978196,0.00015723065962630612,0.4517275623695632,0.004389109900022232,877,145,104,False,False,False,False,True,False
1565,30.0,338.0,0.08875739644970414,0.00012191912981434101,0.6280515130858345,0.00439023267271622,724,125,89,False,False,False,False,True,False
2779,31.0,319.0,0.09717868338557993,7.424493119504257e-05,0.3563068864889252,0.0043912976311099115,140,21,20,True,False,False,False,False,False
2780,123.0,785.0,0.15668789808917197,7.301346515721098e-05,0.5919200243320442,0.004391318279139581,144,23,22,True,False,False,False,False,False
2781,126.0,803.0,0.1569115815691158,6.198217771447114e-05,0.5626992055547343,0.004391487834942214,89,19,16,True,False,False,False,False,False
2782,28.0,319.0,0.0877742946708464,7.509840281671306e-05,0.4028888682737432,0.004391283118257585,93,11,11,True,False,False,False,False,False
2784,49.0,388.0,0.12628865979381443,6.80796713604465e-05,0.46894785993087035,0.00439139753986668,119,14,14,True,False,False,False,False,False
1566,108.0,770.0,0.14025974025974025,0.00021516447526882796,0.4240363720466301,0.004386651506944899,1859,338,208,False,False,False,False,True,False
1567,129.0,1018.0,0.12671905697445973,0.0001835376844416374,0.32682078342126303,0.004388088548923037,1096,188,135,False,False,False,False,True,False
1568,118.0,789.0,0.14955640050697086,0.0002015545863170464,0.4547284169366715,0.004387297909138863,2283,403,230,False,False,False,False,True,False
1569,60.0,786.0,0.07633587786259542,0.00014713620201351382,0.5152781696081057,0.004389459890790293,991,171,114,False,False,False,False,True,False
1570,98.0,1028.0,0.09533073929961089,0.00016196391469132477,0.4222251839368885,0.004388937785516849,1129,192,129,False,False,False,False,True,False
1571,110.0,991.0,0.11099899091826437,0.00017454394494211033,0.31636873330355714,0.004388455492093287,926,161,118,False,False,False,False,True,False
2785,23.0,302.0,0.076158940397351,6.974071023913227e-05,0.3993174669697283,0.004391371474623278,129,16,16,True,False,False,False,False,False
1580,120.0,1062.0,0.11299435028248588,0.0002108271536888117,0.438399974782047,0.004386862102467682,2224,410,220,False,False,False,False,True,False
1581,35.0,364.0,0.09615384615384616,0.00023131970113405661,0.2922243181698092,0.004385829270578934,2494,430,249,False,False,False,False,True,False
1582,23.0,315.0,0.07301587301587302,0.00022375185386801693,0.27183479910036235,0.004386221871119871,2383,398,249,False,False,False,False,True,False
1583,26.0,326.0,0.07975460122699386,0.00020050162365746065,0.3150038888486611,0.004387346156130196,1543,242,163,False,False,False,False,True,False
1584,119.0,1018.0,0.1168958742632613,0.0002734696414234437,0.2377195998514971,0.00438340296459491,3960,676,380,False,False,False,False,True,False
1595,87.0,767.0,0.11342894393741851,0.00018836833564198297,0.49667285824857355,0.004387883836763133,1352,264,164,False,False,False,False,True,False
1585,133.0,1084.0,0.12269372693726938,0.00017688343417263921,0.5037790204121705,0.004388361817981167,1810,312,191,False,False,False,False,True,False
1586,106.0,772.0,0.13730569948186527,0.0002201205157827506,0.5089803426152602,0.004386405607479912,1911,376,226,False,False,False,False,True,False
1587,124.0,1091.0,0.11365719523373052,0.00017978076626203336,0.38071382226890976,0.004388244076037921,1047,190,136,False,False,False,False,True,False
1588,109.0,787.0,0.13850063532401524,0.00020077907199982954,0.40853405558115996,0.0043873334679559745,1668,319,201,False,False,False,False,True,False
1594,110.0,742.0,0.14824797843665768,0.0001914940432048077,0.4303461896485277,0.004387748537258801,2018,389,206,False,False,False,False,True,False
1589,111.0,743.0,0.14939434724091522,0.00020026611430567942,0.5398771008299826,0.004387356912568272,2175,367,223,False,False,False,False,True,False
1590,120.0,1039.0,0.11549566891241578,0.000152604531149157,0.5413091631252932,0.004389273180365107,1210,216,146,False,False,False,False,True,False
1591,26.0,330.0,0.07878787878787878,0.00021864611343469392,0.5207741757396559,0.004386479348165176,2092,380,224,False,False,False,False,True,False
1592,35.0,561.0,0.062388591800356503,0.00016577738750785348,0.49367996801971187,0.004388795398807143,1112,195,132,False,False,False,False,True,False
1593,139.0,1013.0,0.1372161895360316,0.0001825965485116233,0.2714177009224494,0.004388127812093827,1423,250,144,False,False,False,False,True,False
2786,51.0,387.0,0.13178294573643412,7.63982782525499e-05,0.3874722923456638,0.0043912606957318915,140,19,19,True,False,False,False,False,False
2787,106.0,773.0,0.1371280724450194,7.972185009045485e-05,0.42797328102317056,0.004391201614753966,140,24,23,True,False,False,False,False,False
2788,34.0,319.0,0.10658307210031348,6.97203897133205e-05,0.3905643429135255,0.004391371797292722,113,14,14,True,False,False,False,False,False
2789,23.0,286.0,0.08041958041958042,7.991770822953809e-05,0.3748693806484352,0.004391198054598656,139,18,18,True,False,False,False,False,False
2790,51.0,351.0,0.1452991452991453,7.005487952813692e-05,0.4354363394665023,0.004391366473963882,130,15,15,True,False,False,False,False,False
2791,27.0,310.0,0.08709677419354839,7.955398892589483e-05,0.4467418283979056,0.0043912046590480905,138,22,22,True,False,False,False,False,False
1596,129.0,1025.0,0.12585365853658537,0.00022721650604393533,0.3238644006233399,0.004386043758808258,2413,420,239,False,False,False,False,True,False
1597,111.0,778.0,0.14267352185089974,0.00019421689463299302,0.36944805251886664,0.004387628857667751,1183,219,151,False,False,False,False,True,False
1598,133.0,1046.0,0.12715105162523901,0.0001586261843899573,0.4764250122545006,0.004389059686131593,1346,223,142,False,False,False,False,True,False
1600,110.0,715.0,0.15384615384615385,0.00023836263237689826,0.49802069593899,0.004385452137498029,3387,590,345,False,False,False,False,True,False
1601,113.0,1046.0,0.10803059273422562,0.0001727322476931098,0.2690512484125814,0.004388527174965032,804,146,107,False,False,False,False,True,False
1602,113.0,1012.0,0.11166007905138339,0.00017363291141652513,0.43078981281770506,0.00438849163231203,1288,224,145,False,False,False,False,True,False
1609,28.0,342.0,0.08187134502923976,0.00017661972731243455,0.3478102708432291,0.004388372439381572,1433,240,161,False,False,False,False,True,False
1603,104.0,762.0,0.13648293963254593,0.00019000766186919876,0.5296552257776276,0.0043878131550045135,1755,350,185,False,False,False,False,True,False
1604,97.0,725.0,0.13379310344827586,0.00021663990635520462,0.4685891447462491,0.004386578888584371,1807,318,214,False,False,False,False,True,False
1605,21.0,321.0,0.06542056074766354,0.00026003795853284686,0.2302416861656327,0.004384220279014475,2624,455,274,False,False,False,False,True,False
1606,104.0,961.0,0.10822060353798127,0.0002761571690004882,0.2514683559861066,0.004383234469294259,4218,723,414,False,False,False,False,True,False
1607,129.0,1037.0,0.12439729990356799,0.00020055619562507786,0.4162020626121873,0.004387343661852361,1852,322,193,False,False,False,False,True,False
1608,124.0,993.0,0.12487411883182276,0.00028777420239438833,0.39394834577376897,0.004382487102460879,4504,778,422,False,False,False,False,True,False
2792,30.0,305.0,0.09836065573770492,6.457474663455409e-05,0.42141454958269,0.004391450477563963,125,15,14,True,False,False,False,False,False
2793,52.0,364.0,0.14285714285714285,7.184569041064838e-05,0.416095315941197,0.004391337540154378,139,16,16,True,False,False,False,False,False
2794,19.0,324.0,0.05864197530864197,6.772219974096379e-05,0.36433695935337074,0.004391403067182734,129,12,12,True,False,False,False,False,False
1610,99.0,746.0,0.13270777479892762,0.00022004397365725303,0.33393022209926354,0.004386409447880672,1990,357,214,False,False,False,False,True,False
1611,119.0,1029.0,0.11564625850340136,0.0002736475437160904,0.2849471926071213,0.004383391862087833,3420,601,338,False,False,False,False,True,False
1612,29.0,337.0,0.08605341246290801,0.00019416561768754236,0.2514514853794746,0.004387631127124032,1286,220,161,False,False,False,False,True,False
1613,23.0,341.0,0.06744868035190615,0.0002853701910767759,0.41956511627655413,0.004382644298690517,9438,1662,716,False,False,False,False,True,False
1614,26.0,336.0,0.07738095238095238,0.00023132200226501877,0.3160869425652173,0.004385829149210873,2102,370,228,False,False,False,False,True,False
1615,133.0,1108.0,0.12003610108303249,0.0001424084022008067,0.48374630913523675,0.004389615819383548,765,137,101,False,False,False,False,True,False
1616,29.0,362.0,0.08011049723756906,0.0001569377704581343,0.35362831725741223,0.0043891203823776944,840,150,107,False,False,False,False,True,False
1617,29.0,316.0,0.09177215189873418,0.00019998871003679134,0.3924831194413618,0.004387369566227297,1278,226,158,False,False,False,False,True,False
1618,120.0,1071.0,0.11204481792717087,0.00019889590622151136,0.34357054810263976,0.004387419242936329,1840,309,192,False,False,False,False,True,False
1619,115.0,1035.0,0.1111111111111111,0.00015822600775397617,0.3534542948592332,0.0043890741307558165,736,125,102,False,False,False,False,True,False
1620,24.0,337.0,0.0712166172106825,0.00019424067357304745,0.5485860580688627,0.004387627805036517,1845,343,207,False,False,False,False,True,False
1621,127.0,1031.0,0.12318137730358875,0.00022529793065260466,0.26641656788794177,0.0043861427287815585,2177,340,203,False,False,False,False,True,False
1622,132.0,1013.0,0.13030602171767028,0.00016006153382928573,0.34811669611858137,0.004389007575772442,822,139,99,False,False,False,False,True,False
1623,120.0,780.0,0.15384615384615385,0.0001381287465543338,0.5812271031183264,0.004389752572090482,749,134,99,False,False,False,False,True,False
